OID_,ADDRESS,NUMBER_OF_PAYPHONES,BUROUGH,BUROUGH_ID,OPERATOR,COMMUNITY_BOARD,POINT,LATITUDE,LONGITUDE,LOCATION,ADVERTISING,WI_FI
3236,828 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.99105873 40.73340245),40.733402450000000,-73.991058730000000,CURBSIDE,TRUE,FALSE
3237,8 WEST 3 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.99532407 40.72806416),40.728064160000000,-73.995324070000000,CURBSIDE,TRUE,FALSE
3238,65 WEST 42 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98284456 40.75431377),40.754313770000000,-73.982844560000000,CURBSIDE,TRUE,FALSE
3239,400 EAST 57 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.9625937 40.75815986),40.758159860000000,-73.962593700000000,CURBSIDE,TRUE,FALSE
3240,743 2 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97325316 40.74840251),40.748402510000000,-73.973253160000000,CURBSIDE,TRUE,FALSE
3241,300 EAST 88 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.9504427 40.77902353),40.779023530000000,-73.950442700000000,CURBSIDE,TRUE,FALSE
3242,36 EAST 84 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95948735 40.77941133),40.779411330000000,-73.959487350000000,CURBSIDE,TRUE,FALSE
3243,875 8 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98506222 40.76373954),40.763739540000000,-73.985062220000000,CURBSIDE,TRUE,FALSE
3244,536 AMSTERDAM AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.9751008 40.78758958),40.787589580000000,-73.975100800000000,CURBSIDE,TRUE,FALSE
3245,133 EAST 80 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95883241 40.77583196),40.775831960000000,-73.958832410000000,CURBSIDE,TRUE,FALSE
3246,333 9 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99853467 40.75034614),40.750346140000000,-73.998534670000000,CURBSIDE,TRUE,FALSE
3247,221 HUDSON STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-74.00787212 40.72405938),40.724059380000000,-74.007872120000000,CURBSIDE,TRUE,FALSE
3248,876 AMSTERDAM AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.96723031 40.79836342),40.798363420000000,-73.967230310000000,CURBSIDE,TRUE,FALSE
3249,50 EAST 86 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95847553 40.78070649),40.780706490000000,-73.958475530000000,CURBSIDE,TRUE,FALSE
3250,101 EAST 55 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.97136056 40.76017976),40.760179760000000,-73.971360560000000,CURBSIDE,TRUE,FALSE
3251,2299 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97813823 40.78633036),40.786330360000000,-73.978138230000000,CURBSIDE,TRUE,FALSE
3252,200 EAST 40 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97525582 40.74942126),40.749421260000000,-73.975255820000000,CURBSIDE,TRUE,FALSE
3253,771 8 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98738399 40.76054768),40.760547680000000,-73.987383990000000,CURBSIDE,TRUE,FALSE
3254,76 WATER STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-74.00865965 40.70431351),40.704313510000000,-74.008659650000000,CURBSIDE,TRUE,FALSE
3255,20 EAST 40 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98046676 40.75161805),40.751618050000000,-73.980466760000000,CURBSIDE,TRUE,FALSE
3256,703 10 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99277663 40.76334229),40.763342290000000,-73.992776630000000,CURBSIDE,TRUE,FALSE
3257,897 8 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98457112 40.76441193),40.764411930000000,-73.984571120000000,CURBSIDE,TRUE,FALSE
3258,21 EAST 32 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98423238 40.74662868),40.746628680000000,-73.984232380000000,CURBSIDE,TRUE,FALSE
3259,879 9 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98564971 40.76802415),40.768024150000000,-73.985649710000000,CURBSIDE,TRUE,FALSE
3260,877 1 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.96661365 40.75326172),40.753261720000000,-73.966613650000000,CURBSIDE,TRUE,FALSE
3261,111 AVENUE A,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.98347597 40.72614997),40.726149970000000,-73.983475970000000,CURBSIDE,TRUE,FALSE
3262,34 EAST 34 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98332621 40.74791035),40.747910350000000,-73.983326210000000,CURBSIDE,TRUE,FALSE
3263,711 BROADWAY,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.99388442 40.72886281),40.728862810000000,-73.993884420000000,CURBSIDE,TRUE,FALSE
3264,288 ST NICHOLAS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.95284328 40.81039954),40.810399540000000,-73.952843280000000,CURBSIDE,TRUE,FALSE
3265,15 EAST 20 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.9894702 40.73905926),40.739059260000000,-73.989470200000000,CURBSIDE,TRUE,FALSE
3266,983 1 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.96440311 40.75629126),40.756291260000000,-73.964403110000000,CURBSIDE,TRUE,FALSE
3267,588 11 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99744064 40.7620305),40.762030500000000,-73.997440640000000,CURBSIDE,TRUE,FALSE
3268,15 EAST 29 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98572688 40.74484204),40.744842040000000,-73.985726880000000,CURBSIDE,TRUE,FALSE
3269,130 EAST 43 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97526209 40.75198211),40.751982110000000,-73.975262090000000,CURBSIDE,TRUE,FALSE
3270,849 10 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98912622 40.76835116),40.768351160000000,-73.989126220000000,CURBSIDE,TRUE,FALSE
3271,139 EAST 54 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.97075821 40.75910367),40.759103670000000,-73.970758210000000,CURBSIDE,TRUE,FALSE
3272,4080 BROADWAY,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,12,POINT (-73.93898765 40.84405149),40.844051490000000,-73.938987650000000,CURBSIDE,TRUE,FALSE
3273,4 EAST 45 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.97915546 40.75525736),40.755257360000000,-73.979155460000000,CURBSIDE,TRUE,FALSE
3274,205 WEST 89 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97393353 40.78976041),40.789760410000000,-73.973933530000000,CURBSIDE,TRUE,FALSE
3275,563 2 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97714922 40.74294953),40.742949530000000,-73.977149220000000,CURBSIDE,TRUE,FALSE
3276,2300 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97797928 40.78651149),40.786511490000000,-73.977979280000000,CURBSIDE,TRUE,FALSE
3277,138 JOHN STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-74.00516859 40.70702281),40.707022810000000,-74.005168590000000,CURBSIDE,TRUE,FALSE
3278,222 AVENUE A,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.98057409 40.73010197),40.730101970000000,-73.980574090000000,CURBSIDE,TRUE,FALSE
3279,14 EAST 75 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96470414 40.77401689),40.774016890000000,-73.964704140000000,CURBSIDE,TRUE,FALSE
3280,11 EAST 68 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96823004 40.76962359),40.769623590000000,-73.968230040000000,CURBSIDE,TRUE,FALSE
3281,717 8 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98832997 40.75926324),40.759263240000000,-73.988329970000000,CURBSIDE,TRUE,FALSE
3282,92 BROADWAY,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-74.01162857 40.70783204),40.707832040000000,-74.011628570000000,CURBSIDE,TRUE,FALSE
3283,504 WEST 45 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99451311 40.76172848),40.761728480000000,-73.994513110000000,CURBSIDE,TRUE,FALSE
3284,2137 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.98135365 40.78091557),40.780915570000000,-73.981353650000000,CURBSIDE,TRUE,FALSE
3285,706 11 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99455247 40.76597185),40.765971850000000,-73.994552470000000,CURBSIDE,TRUE,FALSE
3286,51 EAST 55 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.97289442 40.76082514),40.760825140000000,-73.972894420000000,CURBSIDE,TRUE,FALSE
3287,138 EAST 3 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.98594422 40.72391607),40.723916070000000,-73.985944220000000,CURBSIDE,TRUE,FALSE
3288,111 FRONT STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-74.00706914 40.70469515),40.704695150000000,-74.007069140000000,CURBSIDE,TRUE,FALSE
3289,893 9 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98534276 40.76843857),40.768438570000000,-73.985342760000000,CURBSIDE,TRUE,FALSE
3290,460 WEST 57 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98736442 40.76860349),40.768603490000000,-73.987364420000000,CURBSIDE,TRUE,FALSE
3291,608 11 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99697495 40.7626508),40.762650800000000,-73.996974950000000,CURBSIDE,FALSE,FALSE
3292,44 EAST 79 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96171346 40.77613762),40.776137620000000,-73.961713460000000,CURBSIDE,TRUE,FALSE
3293,17 EAST 71 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96653958 40.77136602),40.771366020000000,-73.966539580000000,CURBSIDE,TRUE,FALSE
3294,482 9 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99493956 40.7552509),40.755250900000000,-73.994939560000000,CURBSIDE,TRUE,FALSE
3295,310 WEST 52 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.98582751 40.76380276),40.763802760000000,-73.985827510000000,CURBSIDE,TRUE,FALSE
3296,798 11 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99219114 40.76920776),40.769207760000000,-73.992191140000000,CURBSIDE,TRUE,FALSE
3297,703 3 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.9734249 40.75215462),40.752154620000000,-73.973424900000000,CURBSIDE,FALSE,FALSE
3298,682 11 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99514458 40.76515394),40.765153940000000,-73.995144580000000,CURBSIDE,TRUE,FALSE
3299,1460 3 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95556429 40.77666789),40.776667890000000,-73.955564290000000,CURBSIDE,TRUE,FALSE
3300,475 6 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.99805147 40.73571387),40.735713870000000,-73.998051470000000,CURBSIDE,TRUE,FALSE
3301,233 WEST 77 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.98108958 40.78260079),40.782600790000000,-73.981089580000000,CURBSIDE,TRUE,FALSE
3302,595 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97086096 40.78826654),40.788266540000000,-73.970860960000000,CURBSIDE,TRUE,FALSE
3303,40 EAST 80 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96130865 40.77685935),40.776859350000000,-73.961308650000000,CURBSIDE,TRUE,FALSE
3304,300 EAST 81 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95374244 40.77449883),40.774498830000000,-73.953742440000000,CURBSIDE,TRUE,FALSE
3305,201 EAST 83 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95506598 40.77673357),40.776733570000000,-73.955065980000000,CURBSIDE,TRUE,FALSE
3306,1083 2 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.96519555 40.75946168),40.759461680000000,-73.965195550000000,CURBSIDE,TRUE,FALSE
3307,501 WEST 181 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,12,POINT (-73.93109701 40.848219),40.848219000000000,-73.931097010000000,CURBSIDE,TRUE,FALSE
3308,150 EAST 4 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.9863517 40.72489325),40.724893250000000,-73.986351700000000,CURBSIDE,TRUE,FALSE
3309,2477 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97358949 40.79219216),40.792192160000000,-73.973589490000000,CURBSIDE,TRUE,FALSE
3310,2459 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.9741857 40.79137711),40.791377110000000,-73.974185700000000,CURBSIDE,TRUE,FALSE
3311,161 AVENUE A,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.98216944 40.72793936),40.727939360000000,-73.982169440000000,CURBSIDE,TRUE,FALSE
3312,1707 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98253163 40.7639368),40.763936800000000,-73.982531630000000,CURBSIDE,TRUE,FALSE
3313,351 EAST 60 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96218447 40.76053118),40.760531180000000,-73.962184470000000,CURBSIDE,TRUE,FALSE
3314,2280 BROADWAY,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97842003 40.78592145),40.785921450000000,-73.978420030000000,CURBSIDE,TRUE,FALSE
3315,641 2 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97547748 40.7453481),40.745348100000000,-73.975477480000000,CURBSIDE,TRUE,FALSE
3316,741 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.96739908 40.79300576),40.793005760000000,-73.967399080000000,CURBSIDE,TRUE,FALSE
3317,275 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97839734 40.77793701),40.777937010000000,-73.978397340000000,CURBSIDE,TRUE,FALSE
3318,1945 3 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.94410191 40.79233533),40.792335330000000,-73.944101910000000,CURBSIDE,TRUE,FALSE
3319,197 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.98029733 40.7753326),40.775332600000000,-73.980297330000000,CURBSIDE,TRUE,FALSE
3320,73 CANAL STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.99283956 40.7151966),40.715196600000000,-73.992839560000000,CURBSIDE,TRUE,FALSE
3321,1175 2 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96305338 40.76239514),40.762395140000000,-73.963053380000000,CURBSIDE,TRUE,FALSE
3322,127 AVENUE C,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.97836046 40.72478498),40.724784980000000,-73.978360460000000,CURBSIDE,TRUE,FALSE
3323,157 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.98103778 40.77431717),40.774317170000000,-73.981037780000000,CURBSIDE,TRUE,FALSE
3324,24 EAST 63 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96983093 40.76618486),40.766184860000000,-73.969830930000000,CURBSIDE,TRUE,FALSE
3325,72 WEST 88 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97026189 40.78737983),40.787379830000000,-73.970261890000000,CURBSIDE,TRUE,FALSE
3326,81 FULTON STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-74.0057098 40.70920212),40.709202120000000,-74.005709800000000,CURBSIDE,TRUE,FALSE
3327,24 EAST 70 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96673131 40.77060853),40.770608530000000,-73.966731310000000,CURBSIDE,TRUE,FALSE
3328,402 EAST 69 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.9570481 40.76570322),40.765703220000000,-73.957048100000000,CURBSIDE,TRUE,FALSE
3329,30 EAST 64 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96937578 40.76681054),40.766810540000000,-73.969375780000000,CURBSIDE,TRUE,FALSE
3330,174 AMSTERDAM AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.98365138 40.77586011),40.775860110000000,-73.983651380000000,CURBSIDE,TRUE,FALSE
3331,197 AMSTERDAM AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.983106 40.77658465),40.776584650000000,-73.983106000000000,CURBSIDE,TRUE,FALSE
3332,178 8 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-74.00020209 40.74292435),40.742924350000000,-74.000202090000000,CURBSIDE,TRUE,FALSE
3333,100 WEST 92 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.96982354 40.79046754),40.790467540000000,-73.969823540000000,CURBSIDE,TRUE,FALSE
3334,556 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97176428 40.78706457),40.787064570000000,-73.971764280000000,CURBSIDE,TRUE,FALSE
3335,580 AMSTERDAM AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.9739735 40.78913187),40.789131870000000,-73.973973500000000,CURBSIDE,TRUE,FALSE
3336,300 COLUMBUS AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97773628 40.77887284),40.778872840000000,-73.977736280000000,CURBSIDE,TRUE,FALSE
3337,755 AMSTERDAM AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97001311 40.7945243),40.794524300000000,-73.970013110000000,CURBSIDE,FALSE,FALSE
3338,700 AMSTERDAM AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97138992 40.79266373),40.792663730000000,-73.971389920000000,CURBSIDE,TRUE,FALSE
3339,261 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97867187 40.77756378),40.777563780000000,-73.978671870000000,CURBSIDE,FALSE,FALSE
3340,734 AMSTERDAM AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97049373 40.79389589),40.793895890000000,-73.970493730000000,CURBSIDE,TRUE,FALSE
3341,260 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97873327 40.77751713),40.777517130000000,-73.978733270000000,CURBSIDE,TRUE,FALSE
3342,494 AMSTERDAM AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.97609437 40.78622017),40.786220170000000,-73.976094370000000,CURBSIDE,TRUE,FALSE
3343,222 AMSTERDAM AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.98266174 40.77721312),40.777213120000000,-73.982661740000000,CURBSIDE,TRUE,FALSE
3344,51 ESSEX STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.98925732 40.71653851),40.716538510000000,-73.989257320000000,CURBSIDE,TRUE,FALSE
3345,176 EAST 77 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95887374 40.77321624),40.773216240000000,-73.958873740000000,CURBSIDE,TRUE,FALSE
3346,61 WEST 31 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98855576 40.74764749),40.747647490000000,-73.988555760000000,CURBSIDE,TRUE,FALSE
3347,245 EAST 79 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95624855 40.77385205),40.773852050000000,-73.956248550000000,CURBSIDE,TRUE,FALSE
3348,572 WEST 139 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.95262523 40.82238565),40.822385650000000,-73.952625230000000,CURBSIDE,TRUE,FALSE
3349,26 EAST 75 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96376202 40.77361861),40.773618610000000,-73.963762020000000,CURBSIDE,TRUE,FALSE
3350,595 6 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.99536297 40.73940548),40.739405480000000,-73.995362970000000,CURBSIDE,TRUE,FALSE
3351,313 1 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.98061991 40.73382935),40.733829350000000,-73.980619910000000,CURBSIDE,TRUE,FALSE
3352,154 EAST 41 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97588703 40.75049184),40.750491840000000,-73.975887030000000,CURBSIDE,TRUE,FALSE
3353,500 7 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98918647 40.75299158),40.752991580000000,-73.989186470000000,CURBSIDE,TRUE,FALSE
3354,201 EAST 47 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97179281 40.75380931),40.753809310000000,-73.971792810000000,CURBSIDE,TRUE,FALSE
3355,100 GOLD STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-74.00391722 40.71042911),40.710429110000000,-74.003917220000000,CURBSIDE,TRUE,FALSE
3356,101 EAST 58 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.96991217 40.76215286),40.762152860000000,-73.969912170000000,CURBSIDE,TRUE,FALSE
3357,1250 3 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.96053652 40.76985726),40.769857260000000,-73.960536520000000,CURBSIDE,TRUE,FALSE
3358,1 EAST 43 STREET,3,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98014842 40.75406083),40.754060830000000,-73.980148420000000,CURBSIDE,TRUE,FALSE
3359,1011 COLUMBUS AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.96121483 40.80155642),40.801556420000000,-73.961214830000000,CURBSIDE,TRUE,FALSE
3360,23 EAST 28 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98545642 40.74391703),40.743917030000000,-73.985456420000000,CURBSIDE,TRUE,FALSE
3361,100 WEST 125 STREET,3,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.94825302 40.80893189),40.808931890000000,-73.948253020000000,CURBSIDE,TRUE,FALSE
3362,3539 BROADWAY,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.95053032 40.82633442),40.826334420000000,-73.950530320000000,CURBSIDE,TRUE,FALSE
3363,147 EAST 86 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95525919 40.7793686),40.779368600000000,-73.955259190000000,CURBSIDE,TRUE,FALSE
3364,676 3 AVENUE,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.97404241 40.75134231),40.751342310000000,-73.974042410000000,CURBSIDE,TRUE,FALSE
3365,105 CHRYSTIE STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.99376634 40.71828726),40.718287260000000,-73.993766340000000,CURBSIDE,TRUE,FALSE
3366,300 EAST 49 STREET,2,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.96862726 40.7540912),40.754091200000000,-73.968627260000000,CURBSIDE,TRUE,FALSE
3367,139 WEST 33 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.98946131 40.7496485),40.749648500000000,-73.989461310000000,CURBSIDE,TRUE,FALSE
3368,1418 2 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.95746411 40.77002085),40.770020850000000,-73.957464110000000,CURBSIDE,TRUE,FALSE
3369,1388 3 AVENUE,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.9573784 40.77418459),40.774184590000000,-73.957378400000000,CURBSIDE,TRUE,FALSE
3370,200 EAST 74 STREET,1,MANHATTAN,4,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.959312 40.77091631),40.770916310000000,-73.959312000000000,CURBSIDE,TRUE,FALSE
